_id,sport_category_id,sport_name_ja,sport_name_en,sport_type,sport_description,stadium_id,sport_date,disabled
87,4,武術太極拳,Wushu taijiquan,,日本では太極拳と各種中国武術を総称し、「武術太極拳」の名称で普及が進んでいます。伸びやかでゆったりした動きが特徴の太極拳は、それぞれの体力に合わせて無理なくできる健康法として注目を集めており、子供から高齢者まで、老若男女が交流しながら取り組むことができる生涯スポーツです。また、競技スポーツとしてもさかんで、国内大会や国際大会が開催されています。競技は主に規定時間内で行う一連の型の演武で採点が行われ、技が正確で要求を満たしているか、武術としての表現ができているか、などで競われます。静かな気迫の中で次々と技が繰り出される演武は美しく、見るスポーツとしても魅力的です。,77,10/2,0
88,4,シーカヤックマラソン,Sea Kayak marathon,,シーカヤックは「海のトレッキング」ともいわれ、誰もが自分のペースで楽しむことができ、海の自然を全身で感じられるマリンスポーツです。雄大な三陸の景観と静穏な水域が保たれている宮古湾には、最適なマリンスポーツと言えます。シーカヤックマラソンは、全国各地で開催され、それぞれの地域の特色を生かしたルール構成になっています。「三陸シーカヤックマラソンレースin宮古」では1人艇・2人艇、シーカヤック・スプリント・シニアなど多数の部門を設け、それぞれのカテゴリーでタイムを競います。,27,9/18,0
89,4,ウォーキング,Walking,,ウォーキングコースは陸中海岸国立公園の真っ只中にあり、椿(3月～4月末)・ニッコウキスゲ(6月)等が咲き、リアス式海岸の絶壁の岩肌に白波がぶつかり、真っ青な海と空、松林の中の花とのコントラストが見事です。ウォーキングコースの碁石海岸コースは、日本ウォーキング協会認定の「美しい日本の歩きたくなるみち500選」の一つにもなっております。コース距離は11km、一部強烈なアップダウンもあり、変化に富んでおり岩手を代表するウォーキングコースです。,78,10/2,0
90,4,マラソン,Marathon,,有酸素運動の代表的な運動であるマラソンは、誰もが気軽に楽しめる運動として人気が高く、体脂肪を効果的に燃焼させ、「生活習慣病」の予防にも効果があると言われています。東日本大震災により被災した街を駆け抜けるコースでは、復興へ歩みを進める街の様子をご覧いただきながら、ゴールを目指します。決して速いスピードで走り続ける必要はありません。自分のペースで、景色などを楽しみながら走りましょう。,79,8/7,0
91,4,リレーション3,Reration 3,,リレーション3とは3人制ゲートボールのことです。通常のゲートボールは、5名の競技者が参加するチームで行いますが、リレーション3は、これを3名の競技者で行うものです。基本的なルールは、ゲートボールと同じで、スティックでボールを打って3つのゲートを通過させ、コート中央のゴールポールに早く当てて上がることを競います。点は、各ゲート通過時及びゴールポールにボールを当てた際に計上され、競技終了時に総得点の多いチームが勝ちとなります。自分のボールを相手のボールに当ててアウトボールにする等の戦略を駆使しながら、攻防を繰り広げる頭脳的なスポーツと言えます。,80,8/28,0
92,4,エアロビッグ,Aerobic,,エアロビックは、1967年にアメリカで提唱された運動理論、有酸素運動=「エアロビクス」より生まれたスポーツです。音楽に合わせて、独自のステップや技を構成してリズミカルに演技を行います。1984年より競技エアロビックとして日本を中心に発展し、選手層の厚さやその数では日本は現在も世界的のトップクラスにあります。24回継続して日本で開催している「エアロビック•ワールドカップ」も国際における日本の存在を不動のものとしています。エアロビックは当初、スタミナをつけ、ダイエット効果も高い運動として若い女性を中心に広がりましたが、今は小さな子どもからお年寄りまで、また、学校教育にも取り入れられるようになり、世代を超えて楽しめるスポーツとして親しまれています。初めてエアロビックに触れる初心者でも楽しめるエクササイズとして、リードインストラクターの指示に従い、軽快な音楽に合わせて踊るもの、また、パフォーマンスとしてチームで演技を発表し合うものなど、複数種目で開催します。やって楽しい、見て面白い!エアロビックの魅力を北上市から発信します。,81,6/5,0
93,4,ヒルクライム,Hill climb,,ヒルクライムとは自転車競技の一種で、峠や山の上り坂を自転車で登っていく競技です。登りきった先に満足感があると、チャレンジする人も増え、また平地のレースとは違い上り坂を自分のペースで上る為、他車との接触の危険性も少なく人気があります。そうした観点から、自転車に乗る人の間でヒルクライムは現在ブームとなっており、日本全国各地で数多くのレースが開催されています。なかでも本コースは数多くの温泉や豊かな自然に囲まれた絶好のロケーションに恵まれ、難易度も比較的初心者向けのため、数多くの人が参加しやすくなっています。皆様、新緑の中を駆け抜ける爽快感をぜひご体感ください!,80,7/3,0
94,4,フライングディスク アルティメット,Flying disc,,フライングディスクとは、ディスク(円盤)を用いた競技のことで、希望郷いわて国体では、アルティメットとディスクゴルフの2種目を実施する予定です。アルティメットは、各7人からなる2チームが100m×37mのコートでディスクをパスによって運び、敵陣エンドゾーン内で味方からのパスをキャッチするとポイントとなります。球技にはないディスクの飛行特性を使い、またスピードや持久力を必要とすることから究極(Ultimate)という名前がつけられました。スピリット・オブ・ザ・ゲームという紳士的な基本理念に基づき、審判を置かず選手同士の判断によるセルフジャッジを採用しているのも特徴といえます。,81,7/16,0
95,4,フライングディスク ディスクゴルフ,Flying disc,,フライングディスクとは、ディスク(円盤)を用いた競技のことで、希望郷いわて国体では、アルティメットとディスクゴルフの2種目を実施する予定です。ディスクゴルフは、個々にディスクを持った、一組3～4人のパーティーが専用のゴールにディスクを入れるまでの投数の少なさを、18ホールの合計スコアで競います。ティースローやアプローチ、パットなどに応じて形状や重さの異なるディスクを、プレーヤーの技術に合わせて選びます。遠投力、ディスクコントロールなど複合的な技術や、パット時の集中力などの精神的強さも必要とされる競技です。自然環境に親しみながら、グループで楽しくプレーができ、肉体的な消耗も比較的少なく、生涯スポーツ・3世代スポーツとして広く普及しています。,82,8/19,0
96,4,ペタンク,Petanque,,ペタンクは、今から100数年前の1910年にフランス南部の港町シオタで生まれ、日本には40数年前に伝えられました。「いつでも、どこでも、誰とでも」をキャッチフレーズに、子供からお年寄りまで多くの方たちが親しんでおります。ペタンクは、チーム対抗戦のボールゲームで、木製の小さい目標球(ビュット)に金属製のボールを投げ、どれだけ自軍のボールを多く近づけるかを競うゲームです。ゲームは両チームが6球づつ投げ終わったら1メーヌ(セット)が終了したことになり、得点を計算します。ビュットに相手チームの一番近いボールよりも自分のチームのボールが近づいていれば得点となり、例えば3個近づいていれば3点、5個近ければ5点獲得したこととなります。上記のメーヌを繰り返して、先に13点または11点を取ったチームが勝ちとなります。今ではレクリエーションとしての要素ばかりではなく、緻密な戦略の下、相手ボールやビュットを直接弾き飛ばす技法など高度な技術を駆使しての”競技スポーツ”として取り組むチームが多くなってきています。,83,9/4,0
97,4,スポーツ吹矢,Sports FUKIYA,,スポーツ吹矢は安全な健康スポーツとして、1998年に日本で生まれた新しいスポーツです。5～10m先の円形の的をめがけて、息を使って筒に入れた矢を放ちます。高い運動能力や腕力は要りません。スポーツですから、基本動作やルールがあり、その動作の特徴は胸式呼吸と腹式呼吸を使ったスポーツ吹矢式呼吸法で、集中力と精神力が必要です。競技会等では1ラウンド5本の矢を吹き点数を競います。スポーツ吹矢は、性別や年齢、障害を問わず、誰でも手軽にゲーム感覚で楽しみながら出来るスポーツです。ジュニアから高齢者まで、全国800の支部で約10万人の愛好者が、健康に、趣味に、仲間作りに、そして目標ややりがいをもって、スポーツ吹矢を楽しんでいます。,84,9/25,0
98,4,バウンドテニス,Bound tennis,,バウンドテニスをひと言でいうと、狭いスペースでできるテニスです。競技名は、ボールが“弾む”「バウンド(bound)」と“限られたスペース”で出来る「バウンダリー(boundary)」という英語の意味に由来しており、メルボリンオリンピックで活躍したレスリングのゴールドメダリスト笹原正三氏により考案されました。,84,9/25,0
99,4,ビーチバレー,Beach volleyball,,ビーチバレーは砂の上で行うバレーボールで、1920年代初頭にアメリカ・カリフォルニア州サンタモニカのビーチレジャーとして始まったのが発祥とされます。1996年のアトランタオリンピックでは夏季オリンピックの正式種目となり、日本では1987年、第1回ビーチバレージャパンが開催されたのをきっかけに、広く愛好されるようになりました。岩手県内のビーチバレーは、沿岸部の砂浜がある地域で開催されていましたが、1987年第1回松原カップが陸前高田市で、1988年第1回ビーチバレー岩手県大会が山田町で開催され、1992年には三陸博覧会の記念事業として宮古市で東北大会が行われ、現日本ビーチバレー連盟会長川合俊一氏が招待されました。,85,8/28,0
100,4,オリエンテーリング,Orienteering,,オリエンテーリングとは、山野で地図とコンパスを使い、地図上に示されたチェックポイントをまわってゴールするスポーツです。チェックポイント間の移動ルートは特に決められておらず、地図からの情報や自分の体力を考慮して自分なりのルートで進むところに特徴があります。,86,10/9,0
101,4,ダンススポーツ,Dance sport,,ダンススポーツは、男女がペアを組み音楽に合わせて踊るきわめて運動性と芸術性の高いスポーツです。1997年に国際オリンピック委員会(IOC)が国際ダンススポーツ連盟(IDSF、現在のWDSF)を正式承認団体としたことから、国際的に「ダンススポーツ」という呼称が定着しました。現在はスポーツ競技としてオリンピック競技への採用を目指して活動しています。種目は、スタンダード5種目(ワルツ、タンゴ、ヴィエニーズワルツ、フォックストロット、クイックステップ)とラテン5種目(サンバ、チャチャチャ、ルンバ、パソドブレ、ジャイブ)があります。競技者は、スピードとパワーの中に繊細なスピードの変化や身体を極限まで使ったダイナミックな動きで音楽の特性に合わせた美しさや感情を表現し、競い合います。また、スポーツ競技としての側面のほか、老若男女が共に楽しめる健康増進のための生涯スポーツとしても、多くの人たちに楽しまれています。,87,10/9,0
102,4,3B体操,3B Gymnastic,,3B体操は、3種類の用具(ボール・ベル・ベルター)を補助として使いながら、色々な音楽に合わせて行う健康体操です。ベビー&ママの体操、親子体操、ジュニア体操、成人、高齢者、障がいがある方の体操などがあり、遊びの運動、筋トレ、ヨガ、ダンスなどを取り入れ、仲間と楽しみながらできるのが特徴です。中央競技団体である日本3B体操協会は1968年から活動を開始し、現在では全国各地の愛好者は30～35万人を数え、各地区では毎年定期的に大会やつどいを開催しています。親子のコミュニケーション、運動不足、ストレス解消に、ぜひ体験して頂きたいと思います。,88,10/2,0
103,4,ネオホッケー,neohockey,,ネオホッケーは、1968年、スウェーデンのカール・オーケ・アールクヴィスト氏が考案した、体育館で行うホッケーのような競技で、プラスチック製のスティックとボールを使い、6人のプレーヤーからなる2チームによって対戦し、スティックを使って相手チームのゴールにボールをシュートして得点を競う競技です。1978年にわが国にニュースポーツとして紹介され、当初は、誰でも手軽に出来るレクリエーションスポーツとして導入されましたが、その普及理念により、運動量・競技性・意外性などの長所が見直され、幼児、児童生徒、若者はもとより、中高年、高齢者まで楽しめるスポーツとして幅広く普及してきました。,89,10/9,0
104,4,少年少女ホッケー,Hockey for boys and girls,,サッカーと同じようなスポーツです。ボールを足で扱うのではなく、スティックで扱います。男女とも、競技フィールドは人工芝で、サッカー場の半分程度の小さい感じの長方形です。ゴールはハンドボールとほぼ同じような大きさで、ゴール前にサークルと呼ばれるシューティングゾーンがあり、その中からシュートされたボールが入れば得点となります。,90,9/17,0
105,4,スポーツチャンバラ,Sports Chanbara,,スポーツチャンバラは、その昔、男の子たちが夢中になったチャンバラごっこに、ルールを設けて競技化したスポーツです。空気を入れたエアーソフト剣 を使い、相手の体のどの部分でも先に打てば勝ちという単純明快なルールで、防具もプラスチック製の軽い面をつけるだけで全くわずらわしさがなく、老若男女 の区別なくだれもが気軽に楽しむことができます。,91,10/2,0
106,4,ラジオ体操,Radio gymnastics,,ラジオ体操は、昭和3年に「いつでも、どこでも、だれでも」気軽にできる優れた健康法として考案されました。体をまんべんなく動かすために必要な運動を組み合わせてつくられていて、負荷も少なく、だれでも手軽にできる体操です。,92,10/2,0
107,4,室内雪合戦,Indoor snowball fight,　,室内で行う雪合戦です。,93,9/24,0
108,4,インディアカ,Indiaca,,インディアカは羽根の付いたボールを手で打ち合う、バレーボールタイプのスポーツです。ドイツで考案されたスポーツで、1936年、ブラジルの伝統的なゲーム「ペテカ(Peteca)」がドイツに持ちこまれ、その用具に改良を加えて、考案されたものです。名称は「インディアン」と「ペテカ」の合成語から由来しています。このスポーツは、「羽根付きボール」という特殊な用具を、1チーム4人で直接手で打ち合います。羽根付きボールは、ゆっくりととばすことも、速いスピードでとばすこともでき、しかも直接手で打つために、よりコントロールし易く、扱いやすいものとなっています。特に羽根によってスピードが緩和されるため、たとえボールに不慣れな初心者であっても、恐怖心を覚えずにプレーに加わることができます。 このような特徴によって、インディアカは初心者から熟練者まで、年齢性別を問わずにさまざまなレベルの人たちが、それぞれの技術、能力に応じて、遊技的なゲームから高度な競技にいたる多様なゲームを行うことができます。,94,10/9,0
109,4,クッブ,Kubbu,,クッブは、バイキングたちが生み出したと言われているスウェーデン生まれのスポーツです。両チーム5個ずつのクッブ(角材)を自陣コートに並べて、先攻後攻を決めます。先攻チームは6本のカストピンナ(丸棒)を投げて、相手コートのクッブを倒します。全部、クッブを倒したらキングを倒せます。先にキングを倒したチームの勝ちです。ただし、相手チームに倒されたクッブは、攻撃時に相手コートに投げ入れて、まずはそのクッブを倒さないと相手の元からあるクッブは倒せません。そのため、ゲーム展開はぐっとおもしろくなります。,95,10/2,0
110,4,ソフトバレーボール,Soft volleyball,,ソフトバレーボールは、「いつでも」「どこでも」「だれでも」「いつまでも」楽しめる生涯スポーツとして、25年前(1988年)に開発されたスポーツです。1チーム4人制で、コートの大きさはバトミントコートと同じで、ネットの高さも2mと低くなっています。ボールはバレーボールよりも柔らかいゴム製で、小学生から70歳以上の方まで年齢に応じて楽しまれています。,96,10/9,0
111,4,マレットゴルフ,Mallet golf,,マレット(mallet)とは英語で「木づち」のこと。マレットゴルフは、ゲートボール用のステックに似たマレットゴルフ専用のステックとボールを使います。決められた場所からカップまで、ボールを少ない打数で入れることを競う、ゴルフによく似たスポーツです。 ,97,10/9,0
112,4,ウォークラリー,Walk rally,,勝敗にこだわらず楽しさに重点をおきます。そのため、歩くことを通して健康づくり、地域の風土、自然に触れると言うことを大切にし、グループとのコミュニケーションを図ることを主な目的として行われます。,98,8/7,0
113,4,サーフィン,Surfing,,サーフボードを使った、いわゆる「波に乗る」スポーツです。一般的には、板の上に寝そべるようにして乗り、波の力の進行方向に向ってパドルし、板が波の斜面を滑り出すと同時に立ち上がり、波の浮力、弾性力と重力を利用して、巧みにバランスを取りながら水の上を滑ります。,99,9/4,0
114,4,パークゴルフ,Park golf,,パークゴルフは、昭和58年(1983年)に北海道幕別町の公園(パーク)で発祥したコミニュティスポーツです。岩手県には平成3年(1991年)に初めて(東北で2番目)洋野町に伝来され、全国的には平成4年頃から急速に普及の輪が広がっています。パークゴルフには、1自然を大切にするスポーツ、2三世代交流のスポーツ、3安全で楽しいスポーツの原点があります。,100,9/25,0
115,4,ターゲット・バードゴルフ,Target bird golf,,ターゲット・バードゴルフは、老若男女、だれでも気軽にゴルフの醍醐味が味わえるスポーツです。羽根付ボール使用のため風の影響は受けますが、飛距離も抑えられ、安全に楽しむ事が出来ます。羽根付ボール(専用ボール)をスイングマット(ゴルフ練習用のマット)に置き、ゴルフクラブ(PW・協会認定品)で打ち、ライン内のコースからはみ出さないようしながら(コース外はOB)、傘を逆さにしたようなホール(又はその下の輪)に何打で入れるかを競う競技です。競技コースは、広場等の状況に合わせて、凸凹な場所・コースの曲がり・障害物等を設置して、9ホール以上を設定します。,101,10/9,0
116,1,閉会式,Closing,,希望郷いわて国体の閉会式が行われます。,1,10/11,0
117,5,開会式,Opening,,希望郷いわて大会の開会式が行われます。,1,"10/22,10/24",1
118,1,陸上競技(身体・知的障がい者),Athletics,,身体障がいのある選手と、知的障がいのある選手が出場できる競技です。競走競技、跳躍競技、投てき競技の3つを実施します。障がい者スポーツ大会特有の種目を設ける、使用する用具を工夫するなどして、全15種目が行われます。競技場内には、競技者のほかに必要に応じて「介助者」や「伴走者」の入場が認められています。,1,"10/22,10/23,10/24",1
119,1,水泳(身体・知的障がい者),Aquatics,,身体障がいのある選手と、知的障がいのある選手が出場できる競技です。障がいの種類や程度に応じて競技方法を工夫して行います。,2,"10/22,10/23,10/24",1
120,1,アーチェリー(身体障がい者),Archery,,身体障がいのある選手が出場できる競技です。弓の違いによって「リカーブ」と「コンパウンド」の2部門があり、それぞれの部門で、次の2種目を実施します。50ｍ・30ｍラウンド。30ｍダブルラウンド,61,10/23,1
121,1,卓球(身体・知的障がい者),Table tennis,,身体障がいのある選手と知的障がいのある選手が出場できる競技です。卓球とサウンドテーブルテニスの2種類があります。サウンドテーブルテニスは、音を頼りに試合しますので、静かな場所で競技します。,33,"10/22,10/23,10/24",1
122,1,サウンドテーブルテニス（身体障がい者）,Table tennis,,身体障がいのある選手と知的障がいのある選手が出場できる競技です。卓球とサウンドテーブルテニスの2種類があります。サウンドテーブルテニスは、音を頼りに試合しますので、静かな場所で競技します。,33,"10/22,10/23,10/24",1
123,1,フライングディスク(身体・知的障がい者),Flying disc,,身体障がいのある選手と知的障がいのある選手が出場できる競技です。直径23.5ｃｍ、重量100±5ｇのプラスチック製の円盤を投げて競う競技で、円形ゴールを狙う「アキュラシー」と距離を競う「ディスタンス」があります。,58,"10/22,10/23,10/24",1
124,1,ボウリング(知的障がい者),Bowling,,知的障がいのある選手が出場できる競技です。ルールは、一般のボウリングと同じです。,65,"10/22,10/23",1
125,1,バスケットボール(知的障がい者),Basketbal,,知的障がいのある選手が出場できる競技で5人で男女別に競技します。ルールは、一般のバスケットボール競技と同じです。,84,"10/22,10/23,10/24",1
126,1,車椅子バスケットボール(身体障がい者),Basketbal,,身体障がいのある選手がが出場できる競技で車椅子を使用して5人で競技します。男女区分はありません。ルールは、一般のバスケットボール競技とほぼ同じです。,84,"10/22,10/23,10/24",1
127,1,ソフトボール(知的障がい者),Softball,,知的障がいのある選手が出場できる競技で9人で競技します。男女区分はありません。ルールは、一般のソフトボール競技とほぼ同じです。,46,"10/22,10/23,10/24",1
128,1,グランドソフトボール(身体障がい者),Softball,,視覚障がいのある選手が出場できる競技で10人で競技します。男女区分はありません。ルールは、一般のソフトボール競技を基本としております。ボールはハンドボール大の大きさのものを使用し、ボールの転がる音を頼りに試合しますので、静かな場所で競技します。グランドソフトボール（ＧＲＡＮＤ ＳＯＦＴＢＡＬＬ）とは、人々に強い印象を与える「感銘的な（すばらしい）ソフトボール」の意味を含んでいます。,58,"10/22,10/23,10/24",1
129,1,フットベースボール(知的障がい者),Kickball,,知的障がいのある選手が出場できる競技で9人で競技します。男女の区分はありません。ルールは一般のソフトボールを基本としていますが、バットやグローブは使わず、投手がサッカーボールを転がし、キッカーがそれを蹴ってプレーします。,46,"10/22,10/23,10/24",1
130,1,バレー(身体・知的・精神障がい者),Volleyball,,聴覚障がいのある選手6人で男女別に競技します。6人制バレーボールのルールにより競技が行われます。,19,"10/22,10/23,10/24",1
131,1,サッカー(知的障がい者),Soccer,,知的障がいのある選手が出場できる競技で11人で競技します。ルールは一般のサッカー競技と同じです。,4,"10/22,10/23,10/24",1
132,5,閉会式,Closing,,希望郷いわて大会の閉会式が行われます。,1,10/24,1
